link,user,text,fecha,archivo_imagen
https://instagram.com/p/CBJa_ytFhOg/,toallitasdetela_artemisa,"Buenas, nubladas y encerradas tardecitas de cuarentena. 😂

Entre estos días me estuve dedicando a producir con lo poco que me queda de telas hasta que llegue la nueva tanda 😱😰 ... Así que me pareció buena oportunidad para publicar la promo de 3 protectores diarios a 💲500‼️ Pueden combinarlos como más quieran (en la historia destacada de productos pueden ver la variedad)
Voy a estar haciendo entregas a partir del miércoles !! Dado el notición, sigo craneando cositas nuevas, que tengan lindo día!!!
😊

#menstruación #menstruacción #menstruar #menstruante #sangre #ciclomenstrual #toallitasdetela #toallitahigiénica #toallitas #protectoresdiarios #protectoresdetela #protectores #tanga #colaless #ecológico #reutilizable #consciente #sustentable #medioambiente #artesanal #hechoamano #costura #autogestivo #emprendimiento #cuarentena #cambios #yomequedoencasa #quedateencasa #pasatealatela #telas",JUNE 7,../data/img/12.jpg
https://instagram.com/p/CBHN6FRB4P2/,vera.fem,"Nuevo modelo de discos desmaquillantes de tela 🌸
Son suaves, no raspan la piel y reutilizables! 🌱💚
Vienen en packs de 4 discos a $500.
Los usan, los lavan y luego de secarse pueden ser nuevamente utilizados 🙌🏼 Cuidándolos podrán disfrutarlos por mucho tiempo.
✨
✨
Los discos tienen de un lado tela de algodón y del otro lado tela de toalla.💚 #discosdesmaquillantesdetela #olavarría #ecologico #crueltyfree #mujer #girl #menstruacción #belleza #buenosaires #toallitasdetela #protectoresdetela #argentina",JUNE 7,../data/img/13.jpg
https://instagram.com/p/CBHN3ThhkQt/,vera.fem,"Nuevo modelo de discos desmaquillantes de tela 🌸
Son suaves, no raspan la piel y reutilizables! 🌱💚
Vienen en packs de 4 discos a $500.
Los usan, los lavan y luego de secarse pueden ser nuevamente utilizados 🙌🏼 Cuidándolos podrán disfrutarlos por mucho tiempo.
✨
✨
Los discos tienen de un lado tela de algodón y del otro lado tela de toalla.💚 #discosdesmaquillantesdetela #olavarría #ecologico #crueltyfree #mujer #girl #menstruacción #belleza #buenosaires #toallitasdetela #protectoresdetela #argentina",JUNE 7,../data/img/14.jpg
https://instagram.com/p/CBHNxadBR7K/,vera.fem,"Nuevo modelo de discos desmaquillantes de tela 🌸
Son suaves, no raspan la piel y reutilizables! 🌱💚
Vienen en packs de 4 discos a $500.
Los usan, los lavan y luego de secarse pueden ser nuevamente utilizados 🙌🏼 Cuidándolos podrán disfrutarlos por mucho tiempo.
✨
✨
Los discos tienen de un lado tela de algodón y del otro lado tela de toalla.💚 #discosdesmaquillantesdetela #olavarría #ecologico #crueltyfree #mujer #girl #menstruacción #belleza #buenosaires #toallitasdetela #protectoresdetela #argentina",JUNE 7,../data/img/15.jpg
https://instagram.com/p/CBGrR4YAVn1/,amatulunabarrio31,"¡NO TENEMOS STOCK!
Vendimos y donamos toda la producción que nos quedaba!
Muchas gracias a quienes nos ayudaron comprando 💚

Estamos pasando juntas este difícil momento y ya pronto volveremos a producir!
Gracias por la compresión🙌🏼
.
.

# #amatuluna #toallitelaslavables #menstruacción #pandemia #barrio31 #nomiremosparaotrolado

Ph. @candelagos para @agencia_telam",JUNE 6,../data/img/16.jpg
https://instagram.com/p/CBGL4cPjX32/,poderfeministasde,"Campaña #MenstruAcción en Santiago del Estero 🍷❣ •
Recolectamos productos de higiene menstrual 👉🏽 Toallitas, protectores, jabón neutro/de glicerina o plata para comprar, que serán repartidos a las organizaciones sociales de La Banda y Santiago (capital) quienes sostienen comedores y merenderos en este contexto de pandemia que hace imposible gestionar el salario a las personas que trabajan en la informalidad.
•
Para donar pueden comunicarse: ♻️Santiago (Capital): Lujan Faila 385 5833244 / Eliana Sayago 385 5060208 - ♻️La Banda: Mai Lescano 385 4386537 ♻️O a las redes sociales:
.
- Facebook/PoderFeministaSDE
- Instragram: PoderFeministaSdE
- Twitter: @Poder_sde",JUNE 6,../data/img/17.jpg
https://instagram.com/p/CBD8yDMpqZl/,de_construccion_popular,"💜💚HOY queremos agradecer a todas aquellas personas que nos acercaron su colaboración para #menstruacción y contarles que hicimos entrega de las mismas a @compartirnosune 💚💜 gracias @purisglaciar 💜💚 La pandemia solo hace visible lo que ya venia sucediendo, es por eso que en la urgencia y en la busqueda de resultados inmediatos seguimos con #menstruaccion esta semana en forma personal. Comunicate con nosotras si podes y tenes ganas de colaborar y vamos a buscarla💪🏼💚💜#deconstruccionpopular #feminismopopular @economiafeminita",JUNE 5,../data/img/18.jpg
https://instagram.com/p/CBDparWJCm5/,economiafeminita,"💜🍷El Estado de Nueva Zelanda distribuirá productos de gestión menstrual en las escuelas de forma gratuita, con el fin de luchar contra la pobreza menstrual. ⠀
⠀
🔥Así lo confirmó la primera ministra, ⁣Jacinta Ardern, quién indicó que la medida entrará en vigencia a partir del tercer trimestre de este año y se extenderá a nivel nacional durante 2021. ⠀
⠀
📢⁣“La menstruación es una realidad para la mitad de la población y el acceso a estos productos es una necesidad, no un lujo”, expresó Julie Anne Genter, la ministra de la Mujer. ⁣
⠀
🔥Desde 2017 en Economía Femini(s)ta llevamos a cabo #MenstruAcción, una campaña que busca la quita del IVA a los productos de gestión menstrual y su provisión gratuita en espacios comunitarios. ¡Sumate para que pase en todo el país!",JUNE 5,../data/img/19.jpg
https://instagram.com/p/CBCKj1vDXNj/,poderfeministasde,"Campaña #MenstruAcción en Santiago del Estero 🍷❤
•
Para donar pueden comunicarse:
Santiago (Capital): Lujan Faila 385 5833244 / Eliana Sayago 385 5060208
La Banda: Mai Lescano 385 4386537
O a las redes sociales:
- Facebook/PoderFeministaSDE - Instragram: PoderFeministasde - twitter: Poder_sde",JUNE 5,../data/img/20.jpg
https://instagram.com/p/CBCKe_LDtpy/,poderfeministasde,"Campaña #MenstruAcción en Santiago del Estero 🍷❤
•
Para donar pueden comunicarse:
Santiago (Capital): Lujan Faila 385 5833244 / Eliana Sayago 385 5060208
La Banda: Mai Lescano 385 4386537
O a las redes sociales:
- Facebook/PoderFeministaSDE - Instragram: PoderFeminista - Twitter: Poder_sde",JUNE 5,../data/img/21.jpg
https://instagram.com/p/CBCKUCXjA0m/,poderfeministasde,"Campaña #MenstruAcción en Santiago del Estero 🍷❤
•
El miércoles 3 de junio, se cumplieron 5 años de la irrupción del grito que denominamos ¡Ni Una Menos! en nuestro país. Hoy, en un contexto sanitario crítico a nivel país, se agravan las situaciones de violencia y desigualdad durante el Aislamiento Social Preventivo y Obligatorio.
•
Poder Feminista - Nueva Mayoria lanzamos una campaña llamada “MenstruAcción”, destinada a trabajar los ejes que mencionamos en las placas publicadas.
•
👉🏽 Para donar pueden comunicarse:
Santiago (Capital): Lujan Faila 385 5833244 / Eliana Sayago 385 5060208
La Banda: Mai Lescano 385 4386537
O a las redes sociales:
- Facebook/PoderFeministaSDE - Instragram: PoderFemistasde - Twitter: Poder_sde",JUNE 5,../data/img/22.jpg
https://instagram.com/p/CA_ej6EAOFV/,toallitasdetela_artemisa,"Buenaaas! 🤗
A pedido de uds llegaron los protectores MODELO TANGA‼️ Pueden elegirlos:
✔️IMPERMEABLES, que los recomiendo como complemento con la copita, o
✔️ABSORVENTES, que estan hechos puramente de tela de algodón y los recomiendo para el flujo diario. 📌Seguimos teniendo, además, el clásico MODELO VEDETINA eeeh!

Cualquier consulta me escriben!! 📲
Tambien puede ser por Facebook ➡️ Artemisa Alternativa en Telas.

Cálidos saludos a todes! 😍

#menstruación #menstruacción #menstruar #menstruante #sangre #ciclomenstrual #toallitasdetela #toallitahigiénica #toallitas #protectoresdiarios #protectoresdetela #protectores #tanga #colaless #ecológico #reutilizable #consciente #sustentable #medioambiente #artesanal #hechoamano #costura #autogestivo #emprendimiento #cuarentena #cambios #yomequedoencasa #quedateencasa #pasatealatela",JUNE 4,../data/img/23.jpg
https://instagram.com/p/CA_RXxCHPdc/,miuterofeliz,"#MenstruaciónConsciente

Y a ustedes, ¿qué les dijeron amigas? ✨ #MiÚteroFeliz

#menstruación #menstruacción #menstruation #saludmenstrual",JUNE 3,../data/img/24.jpg
https://instagram.com/p/CA6FlBVHeI8/,provincia1270,"🎙️Este lunes, desde las 22 y hasta la medianoche, @enzomaqueira y @ayelenoliv te acompañan en el aire de #NarracionesExtraordinarias 📻✨ .
.
🗣 Hoy conversaremos con @labarbiecientifica por el proyecto #MenstruAcción y analizaremos cómo la brecha de género incide en la ciencia.
.
.
📚 Nuestro columnista de literatura, @gonzalounamuno, nos trasladará a la vida y universo del escritor argentino Raúl Barón Biza.
.
🗣Escucharemos un relato del libro ""El tormento más puro"" de @fernandagarcialao en la voz de su autora.
.
#Música, #Literatura, #Arte, #Comunicación, #AgendaCultural y más, esta noche en #Provincia1270🔊",JUNE 1,../data/img/25.jpg
https://instagram.com/p/CA6FQ-xg-rb/,notifyok,"UN COSTO ANUAL
⠀
🙇‍♀️Como lo sabemos, todos los meses la regla llega y hay miles de mujeres que no cuentan con el dinero para poder comprar lo que necesitan para su higiene durante el periodo.⠀
⠀
🙋‍♀️La integrante de Economía Femini(s)ta, Natsumi Shokida, declaró en una entrevista de Télam, que acceder a esos productos tiene un costo que históricamente se consideró como algo “cosmético”, cuando en realidad son de primera necesidad.⠀
⠀
🤒Sustituir estos artículos por inventos caseros podría generar serias infecciones y hasta pérdida de la capacidad reproductiva, aclara Shokida.⠀
⠀
🤔Pero ¿Cuánto le cuesta a una mujer comprar estos artículos en nuestro país?⠀
⠀
💲En base a los valores de marzo 2020, una mujer gasta por año $2.930 en toallitas o $3.780 en tampones. Este montón es teniendo en cuenta una cantidad de 13 ciclos menstruales por año y 22 productos utilizados por ciclo.⠀
⠀
🏘Es necesario saber que casi un 58% de los hogares argentinos cuenta con, al menos, una mujer fértil.⠀
⠀
📄El gobierno nacional incluyó en el programa Precios Cuidados cuatro marcas de toallitas (paquetes de 8 unidades que rondan entre los $41 a los $67 y de 16 que cuestan entre $58 y $100)⠀
⠀
💵En el caso de los tampones, el programa cuenta con una sola marca que va desde los $56 para las 8 unidades, hasta los $99 en el caso de los 16.⠀
⠀
✊La campaña #Menstruacción busca que el Estado quite el IVA de estos productos de gestión menstrual y sean entregados de manera gratuita en espacios comunitarios de todo el país.⠀
⠀
🌎Sin embargo, no debemos olvidar que el uso de los mismos no causa sólo un impacto económico, sino también ambiental, teniendo en cuenta que los mencionados son desechables que generan un mal para la naturaleza.⠀
⠀
🍷Últimamente, la llamada copa menstrual ha tomado más peso en nuestra sociedad. Algunas mujeres consideran que es mejor para su propio cuerpo y el medio ambiente, ya que se puede volver a utilizar en cada periodo y tiene una vida útil de, aproximadamente, 10 años.⠀
⠀
☝️Pero es una decisión que cada mujer debe tomar y nadie puede obligarla a utilizar algo que no la haga sentir cómoda.⠀
⠀
#notifty #plataformadenoticias #higienemenstrual #argentina⠀",JUNE 1,../data/img/26.jpg
https://instagram.com/p/CA5U-MPJfeX/,economiafeminita,"💜🍷Nuestra ecofeminita, @natsu.sh, dialogó con @modoglitter para analizar por qué la menstruación representa un factor de desigualdad. ⠀
⠀
🔴""Es un factor de desigualdad cultural, teniendo en cuenta el estigma y tabú sobre la menstruación. También es económico, teniendo en cuenta que suma a disparidades de género como brecha salarial"", explica. ⠀
⠀
👉🏻""Asimismo es un factor de desigualdad educativa, porque es motivo de ausentismo escolar, y también está relacionado con el impacto ambiental, que tiene que ver con qué se utilicen mayoritariamente toallitas y tampones"", sigue. ⠀
⠀
📊 Según calculamos en el último informe, el precio promedio por unidad es de $10.26, y el de las toallitas es de $13.22. Si tenemos en cuenta unos 13 ciclos por año, y el uso de 22 productos por ciclo, el costo anual de las toallitas ronda los $2.900 y el de los tampones, los $3.800. ⠀
⠀
🔥Desde 2017 en Economía Femini(s)ta llevamos a cabo #MenstruAcción, una campaña que busca la quita del IVA a los productos de gestión menstrual y su provisión gratuita en espacios comunitarios. ¡Sumate para que pase en todo el país!",JUNE 1,../data/img/27.jpg
https://instagram.com/p/CA3_IWVh66W/,uteradefuego,"¿Cuánto cuesta menstruar?
La campaña que viene desarrollando @economiafeminita 📢 #MenstruAcción busca visibilizar a la menstruación como un factor más de desigualdad. ""Las estadísticas oficiales reflejan que las mujeres percibimos ingresos que son, en promedio, un 27% menores que los de los varones, las asalariadas estamos más expuestas a la informalidad laboral (segmento en el que la brecha asciende al 36.5%), casi una de cada cuatro jóvenes busca activamente un trabajo remunerado y no lo consigue, y los estratos de menores ingresos se encuentran feminizados. Si bien siempre aclaramos que no todas las mujeres menstrúan y no todas las personas que menstrúan son mujeres, no contamos con información oficial actualizada sobre la situación de la población trans."" ""Teniendo en cuenta que cada persona que menstrúa presenta aproximadamente 13 ciclos por año, y que se utilizan aproximadamente 22 productos por ciclo, pudimos estimar un costo por persona por año según si recolecta su sangrado utilizando toallitas o tampones:
A precios de Septiembre 2019, el costo promedio por año por persona si utiliza toallitas es de $2.468 y de $2.966 si utiliza tampones.
Desde #MenstruAcción se sigue exigiendo la quita del IVA para todos los productos de gestión menstrual, su provisión gratuita en escuelas, cárceles, universidades, hospitales y otros espacios comunitarios, e investigación y elaboración de datos que permitan tomar decisiones tanto públicas como privadas respecto a la gestión menstrual.""
.

Fragmentos extraídos de la pág. web de Ecofeminita.
.
#menstruarespolítico #menstruaciónessalud",JUNE 1,../data/img/28.jpg
https://instagram.com/p/CA0Z8oDpLfy/,pura_vida_radioshow,"Nos sumamos a difundir lo que la Colectiva de Construcción Popular llevan a delante !! ¡Hola! ¿Cómo estás? Espero que esta cuarentena te esté tratando bien. ¿Me ayudás? Desde la colectiva DeConstrucción Popular estamos llevando adelante una colecta de productos de higiene menstrual, los cuales son una necesidad básica. La pandemia refuerza la vulnerabilidad de las personas que menstrúan y no cuentan con medios para su adquisición. Es por eso que vamos a dejar en las principales farmacias del pueblo cajas recolectoras de estos productos. Pidiéndote tu colaboración para llenar las mismas de productos de gestión menstrual y así poder unificarlo con otras colectas que ya se están realizando en nuestra localidad y que lleguen a cuerpos menstruantes que lo estén necesitando hoy. SI TE QUEDA MAS COMODO OTRA VIA DE DONACIÓN PODES COMUNICARTE CON NOSOTRAS POR ESTE MEDIO O REDES SOCIALES. Y VAMOS A BUSCARLO! Y así como la precarización y la carga de trabajo doméstico no se detienen, la menstruación tampoco. GRACIAS POR TU COLABORACION. #menstruacción @economiafeminita",MAY 30,../data/img/29.jpg
https://instagram.com/p/CAyC_ilpLQq/,de_construccion_popular,"¡Hola! ¿Cómo estás? Espero que esta cuarentena te esté tratando bien. ¿Me ayudás? Desde la colectiva DeConstrucción Popular estamos llevando adelante una colecta de productos de higiene menstrual, los cuales son una necesidad básica. La pandemia refuerza la vulnerabilidad de las personas que menstrúan y no cuentan con medios para su adquisición. Es por eso que vamos a dejar en las principales farmacias del pueblo cajas recolectoras de estos productos. Pidiéndote tu colaboración para llenar las mismas de productos de gestión menstrual y así poder unificarlo con otras colectas que ya se están realizando en nuestra localidad y que lleguen a cuerpos menstruantes que lo estén necesitando hoy. SI TE QUEDA MAS COMODO OTRA VIA DE DONACIÓN PODES COMUNICARTE CON NOSOTRAS POR ESTE MEDIO O REDES SOCIALES. Y VAMOS A BUSCARLO! Y así como la precarización y la carga de trabajo doméstico no se detienen, la menstruación tampoco. GRACIAS POR TU COLABORACION. #menstruacción @economiafeminita",MAY 29,../data/img/30.jpg
https://instagram.com/p/CAwMhHonUh2/,miuterofeliz,"#MenstruaciónConsciente

Amigas, hoy también se conmemora el Día Internacional de la Higiene Menstrual. 🍷

Este día se instaura para reconocer la importancia de hablar sobre la #menstruación dejando a un lado tabúes y estigmas sobre el tema.
También para hablar sobre los problemas que genera la falta de educación al respecto. 👩🏻‍🏫 Y ustedes amigas, ¿cómo viven su menstruación? ✨ #MiÚteroFeliz

#VivalaCopa #saludmenstrual #higienemenstrual #menstruation #menstruacción",MAY 29,../data/img/33.jpg
